,OPEN,HIGH,LOW,CLOSE,VWAP,VOLUME,AMT,TURN,TOTAL_SHARES,FREE_FLOAT_SHARES,MKT_CAP_ARD,MKT_FREESHARES,PE_TTM,VAL_PB_WGT,DIVIDENDYIELD2
2013-03-07,2639.783,2658.969,2592.867,2619.479,10.256734858470104,9408266600.0,96498095994.0,0.5556,2782569367462.0005,607881936911.0,18887395207012.0,5003693470457.411,11.012299537658691,1.6176,2.5453
2013-03-08,2622.684,2632.624,2601.961,2606.927,10.60997180325608,5942955700.0,63054592405.0,0.3509,2782569329942.0,607883123781.0,18855780565026.0,4979566331465.441,10.994999885559082,1.6146,2.5522
2013-03-11,2600.278,2611.652,2574.172,2592.372,10.297266103363931,5094643600.0,52460900851.0,0.3008,2782569329942.0,608058602402.0,18778714143480.0,4952149374842.938,10.949799537658691,1.6079,2.5625
2013-03-12,2590.391,2619.512,2530.251,2555.615,9.9638544643987,7193514100.0,71675127580.0,0.4247,2782569329942.0,608084902402.0,18625111687646.0,4882742464261.1,10.860799789428713,1.5948,2.5863
2013-03-13,2551.726,2556.773,2515.058,2527.486,9.924378365691153,5643046000.0,56003723639.0,0.3332,2782569329942.0,608163032402.0,18453339232321.0,4829329491780.802,10.759400367736816,1.58,2.6118
2013-03-14,2517.745,2546.699,2514.463,2534.273,10.488180346721098,4760575600.0,49929775447.0,0.2811,2782569329942.0,608163032402.0,18518764009799.0,4841880417460.321,10.79740047454834,1.5856,2.603
2013-03-15,2533.722,2600.091,2504.458,2539.873,10.16930752873356,8137218500.0,82749877355.0,0.4802,2782569329942.0,608761530602.0,18615047269893.0,4855608375463.15,10.861300468444824,1.592,2.592
2013-03-18,2526.077,2544.619,2499.828,2502.493,10.54850799590014,5981277800.0,63093556699.0,0.3529,2782569329942.0,608446159586.0,18271168216091.0,4781426499187.64,10.656900405883787,1.5624,2.6376
2013-03-19,2507.396,2532.07,2491.854,2525.097,10.19519706132094,5453647600.0,55601011985.0,0.3217,2783148598733.9995,608452336537.0,18418009903700.0,4824435045808.662,10.743000030517578,1.5747,2.6194
2013-03-20,2526.968,2610.174,2526.83,2610.174,10.062888234658413,9070062200.0,91271022200.0,0.535,2782930565522.0,608599163876.0,18928725156303.0,4988816721550.139,11.032099723815918,1.6178,2.5487
2013-03-21,2611.58,2626.538,2598.509,2614.988,10.300478321376652,6955275600.0,71642665537.0,0.4101,2782930565522.0,609199163876.0,18957618025941.0,5003076657284.904,11.047499656677246,1.6202,2.5459
2013-03-22,2612.256,2625.531,2603.344,2618.308,10.04223064128308,5564714100.0,55882142445.0,0.3281,2782930565522.0,609191098604.0,18981622998100.0,5009301628232.608,11.06999969482422,1.6187,2.5424
2013-03-25,2628.407,2641.609,2607.613,2613.097,10.30989786763579,5626140200.0,58004930851.0,0.3318,2783148598733.9995,609076600199.0,18983304287322.0,4999203764836.264,10.983200073242188,1.6112,2.5449
2013-03-26,2601.964,2607.357,2554.974,2575.05,10.21006072936492,6396296100.0,65306571624.0,0.3771,2783148598733.9995,610262375795.0,18723461640769.0,4927937070061.934,10.83549976348877,1.5884,2.5782
2013-03-27,2575.726,2611.939,2566.345,2583.53,10.30677142127676,5690651700.0,58652246310.0,0.3355,2783148598733.9995,610729852642.0,18741735323557.0,4944843864485.1,10.75160026550293,1.581,2.5734
2013-03-28,2535.988,2535.988,2495.083,2499.302,9.6742911818273,8757840500.0,84725899121.0,0.5163,2783148598733.9995,610833512205.0,18227203448034.0,4781213410133.051,10.405200004577637,1.5283,2.6425
2013-03-29,2502.782,2509.109,2482.488,2495.083,9.93385832337334,5240213700.0,52055540480.0,0.3089,2783148598733.9995,611165375721.0,18220000655410.0,4775941299605.011,10.505499839782717,1.5258,2.6452
2013-04-01,2486.428,2507.825,2483.732,2493.187,9.960672209800435,4734602200.0,47159820558.0,0.2783,2783148598733.9995,611222025976.0,18188397272621.0,4795956352472.498,10.50510025024414,1.5229,2.6478
2013-04-02,2495.843,2524.463,2475.0,2486.391,9.991602592421629,5568415200.0,55637391748.0,0.3273,2783148656157.0,611170729149.0,18174807453945.0,4783260431655.111,10.494799613952637,1.5215,2.6527
2013-04-03,2493.877,2507.143,2474.927,2483.547,9.910565443223533,4556422100.0,45156719409.0,0.2678,2783639842147.0,611311041727.0,18188581387500.0,4778465619447.877,10.494999885559082,1.5221,2.6529
2013-04-08,2443.24,2473.309,2429.5,2472.299,10.366349713262183,5329677200.0,55249297714.0,0.3132,2783639848745.0,611311048325.0,18082394956365.0,4754948810391.284,10.431500434875488,1.5132,2.6676
2013-04-09,2477.29,2505.294,2477.29,2489.43,10.488112270046946,5238982400.0,54947035592.0,0.3078,2783639848745.0,611265159415.0,18175591085728.0,4788720946645.878,10.485799789428713,1.5209,2.6532
2013-04-10,2487.984,2495.572,2466.19,2485.309,10.938620313229498,4750491300.0,51963820632.0,0.2791,2783639848745.0,611567466813.0,18173467540000.0,4796158405624.17,10.478899955749512,1.5201,2.6534
2013-04-11,2502.5,2508.593,2476.396,2477.876,10.011628615222188,4298995800.0,43039949368.0,0.2526,2783639848745.0,611567466813.0,18135480826554.0,4782447267880.839,10.456199645996094,1.517,2.6623
2013-04-12,2476.322,2489.118,2460.182,2462.112,10.127957078385956,3991727800.0,40428047827.0,0.2345,2783639848745.0,611292229900.0,18047682041444.0,4742336087151.701,10.396300315856934,1.5085,2.6776
2013-04-15,2453.967,2461.668,2430.149,2436.818,9.472517256114958,4653973400.0,44084843341.0,0.2734,2783639848745.0,611359996086.0,17863720921774.0,4695179443549.49,10.293100357055664,1.4932,2.7087
2013-04-16,2419.508,2461.046,2416.617,2459.592,9.729135094431747,5528061300.0,53783255198.0,0.3247,2784197972025.0,611620109916.0,17964915125840.0,4741467569623.44,10.34850025177002,1.5015,2.6918
2013-04-17,2457.881,2465.202,2437.345,2458.473,10.471820485130234,4469216400.0,46800831850.0,0.2625,2784555437166.0,611620109916.0,17934051110263.0,4741262636099.801,10.32960033416748,1.4989,2.6924
2013-04-18,2440.707,2478.413,2434.73,2464.851,10.795467550033647,4286070700.0,46270137159.0,0.2518,2785254302166.0,612064124078.0,17963975763747.0,4754272760914.33,10.33769989013672,1.5005,2.6866
2013-04-19,2469.951,2542.453,2469.323,2533.827,10.159267122907844,7552087600.0,76723675264.0,0.4435,2785254302166.0,612920316505.0,18366998614055.0,4887137225752.332,10.56719970703125,1.5333,2.6262
2013-04-22,2525.113,2539.046,2518.257,2530.67,10.082406906699642,6251188300.0,63027024091.0,0.3671,2785254302166.0,612935613782.0,18332783937313.0,4879677795934.508,10.54300022125244,1.5289,2.6319
2013-04-23,2532.201,2532.201,2448.2,2449.471,10.152038804146445,6065398200.0,61576157889.0,0.3562,2785380772725.0,614639444766.0,17873992633347.0,4721464122598.67,10.26319980621338,1.4864,2.7036
2013-04-24,2452.781,2511.202,2446.587,2495.579,9.86336530083084,6305091600.0,62189421706.0,0.3703,2785381836096.0,614620123997.0,18133249535662.0,4812207566349.528,10.399700164794922,1.5063,2.6621
2013-04-25,2486.857,2505.482,2456.566,2467.875,9.889916553121113,6055792700.0,59891284466.0,0.3556,2785381836096.0,614723637452.0,18001876432394.0,4758709557313.89,10.31130027770996,1.492,2.6755
2013-04-26,2477.724,2488.585,2439.796,2447.306,9.836303895913405,4712337800.0,46351986661.0,0.2767,2785381836096.0,614762299161.0,17854122273030.0,4719189345938.573,10.167799949645996,1.4598,2.7002
2013-05-02,2434.603,2453.749,2423.077,2449.639,10.03921215308258,4701608800.0,47200448204.0,0.2759,2785381836581.0,617269621507.0,17846479231659.0,4726264028855.761,10.026900291442873,1.427,2.7011
2013-05-03,2457.543,2521.119,2457.543,2492.912,10.1503209189924,6233009100.0,63267042656.0,0.3656,2786482125805.0,617563633722.0,18102459164005.0,4810915432206.843,10.170700073242188,1.4478,2.6831
2013-05-06,2502.978,2533.855,2500.455,2525.983,10.22330326746088,6041878000.0,61767951099.0,0.3542,2786482125805.0,617566889689.0,18297960868541.0,4874635468498.801,10.280500411987305,1.4634,2.6459
2013-05-07,2519.364,2539.298,2507.756,2529.938,10.872499608602526,5449064300.0,59244949469.0,0.3195,2786482125805.0,617573518600.0,18314219709707.0,4881782736955.441,10.28969955444336,1.4647,2.6436
2013-05-08,2542.266,2562.007,2531.251,2542.798,10.126750699286267,5955429400.0,60309148841.0,0.3492,2786482958155.0,615943749409.0,18415631011820.0,4886950725274.309,10.346599578857422,1.4729,2.6
2013-05-09,2542.374,2543.305,2507.792,2527.794,10.696901968114451,6024014500.0,64438292561.0,0.3532,2786625664821.0,616103187805.0,18309873054096.0,4859615590365.339,10.28719997406006,1.4644,2.6182
2013-05-10,2519.517,2546.975,2515.158,2540.836,10.42607550858386,4881672800.0,50896689221.0,0.2862,2787793564821.0,616313111705.0,18394320597103.0,4885312783252.121,10.334699630737305,1.4707,2.6008
2013-05-13,2542.412,2547.602,2516.728,2530.768,10.196506569428646,5409214700.0,55155093224.0,0.317,2787793564821.0,616555068069.0,18316329336457.0,4865464490337.487,10.290900230407717,1.4645,2.6006
2013-05-14,2525.998,2526.145,2479.872,2493.338,10.230413274846034,5488006400.0,56144573527.0,0.3216,2787793564821.0,616650552619.0,18082382450115.0,4794585644741.011,10.15939998626709,1.4458,2.6385
2013-05-15,2493.968,2507.43,2491.927,2506.925,10.766904661407215,4418966000.0,47578585624.0,0.259,2788357794093.0005,616652896421.0,18137187579863.0,4812494424364.352,10.190199851989746,1.4503,2.6295
2013-05-16,2501.117,2553.058,2487.763,2552.709,10.85234176992765,7079618200.0,76830436307.0,0.4147,2788374356130.0,619065231187.0,18382606100157.0,4916296117447.613,10.328100204467772,1.4702,2.6068
2013-05-17,2550.452,2598.706,2547.776,2592.048,10.21362856400147,8185080100.0,83599367908.0,0.4795,2788619091302.0005,619526108559.0,18665385636152.0,4991760815518.997,10.487000465393066,1.4924,2.5576
2013-05-20,2597.151,2627.616,2590.053,2609.607,10.89434900677285,8633780300.0,94059415836.0,0.5056,2789579453802.0005,619701924185.0,18778511343716.0,5028333642244.872,10.55049991607666,1.502,2.5493
2013-05-21,2607.393,2617.4,2594.249,2614.853,10.605798144138795,7150599400.0,75837813846.0,0.4185,2790784395820.0,620262039077.0,18808853450300.0,5044830804340.751,10.567399978637695,1.5028,2.5442
2013-05-22,2613.411,2630.068,2603.75,2618.034,10.543497865943896,7419181700.0,78224126421.0,0.4342,2795088668685.0,620820532915.0,18805420439180.0,5044752452569.353,10.565500259399414,1.5027,2.55
2013-05-23,2604.93,2624.076,2579.347,2582.849,9.591459273917698,8482537000.0,81359908175.0,0.4957,2794261609777.0,618958346171.0,18569175548769.0,4973428991559.359,10.43280029296875,1.4847,2.6022
2013-05-24,2591.419,2608.35,2572.884,2597.228,10.344349267198016,6073966900.0,62831235051.0,0.355,2794270839777.0,618977070856.0,18634397178904.0,5003185154286.868,10.469200134277344,1.4902,2.6031
2013-05-27,2593.522,2611.972,2589.739,2599.587,10.39046182386563,6419508000.0,66701652802.0,0.3752,2794495015014.0,619023570856.0,18632361453564.0,5008013379230.723,10.468099594116213,1.4905,2.6119
2013-05-28,2600.632,2644.359,2585.901,2644.359,10.304126249558887,8419611200.0,86756736777.0,0.4915,2795510536598.0,619402192093.0,18904450950852.0,5079766576626.061,10.621100425720217,1.5124,2.5806
2013-05-29,2648.927,2661.229,2640.881,2642.561,10.33756578800732,7927770900.0,81953853231.0,0.4627,2795901804525.0,619402963870.0,18903528948863.0,5076522582151.193,10.620599746704102,1.5123,2.4823
2013-05-30,2633.955,2647.443,2623.581,2634.323,10.128117520211452,7014636800.0,71045065872.0,0.4094,2795901804525.0,619402963870.0,18829213940732.0,5060941613408.439,10.578800201416016,1.5065,2.4933
2013-05-31,2638.71,2645.565,2604.746,2606.426,10.539897631693998,6252853300.0,65904433688.0,0.3648,2796491691132.0,619763852462.0,18674244939897.0,5007726409328.271,10.49180030822754,1.4941,2.524
2013-06-03,2605.969,2625.936,2596.051,2602.623,10.541073351250905,5977446800.0,63008705172.0,0.3486,2797024291132.0,620470644873.0,18677941377557.0,5001068722610.611,10.49370002746582,1.4959,2.5293
2013-06-04,2600.499,2600.499,2556.056,2565.666,9.521029324858723,6631575000.0,63139420045.0,0.3868,2797045641132.0,620589604474.0,18486894715742.0,4930204040331.559,10.38640022277832,1.4807,2.5663
2013-06-05,2565.329,2570.027,2545.19,2560.539,10.379047159627016,4563719300.0,47367057838.0,0.2662,2797045641132.0,620589604474.0,18466555636092.0,4920038370063.198,10.374899864196776,1.4799,2.6063
2013-06-06,2552.817,2557.678,2525.306,2527.845,10.37175494574127,5249652900.0,54448113429.0,0.3061,2797960793718.0,620772918719.0,18262364407197.0,4856561742150.84,10.260199546813965,1.4667,2.8065
2013-06-07,2526.913,2538.891,2475.687,2484.16,10.054936069755096,6103089400.0,61366173745.0,0.3557,2804175541085.0,620800009246.0,18014887625740.0,4772177085846.141,10.121299743652344,1.4485,2.9386
2013-06-13,2448.717,2448.717,2375.204,2399.937,9.1899523100982,6973006600.0,64081598112.0,0.4064,2804175555121.0,622083341235.0,17507127022586.0,4610439056782.92,9.836000442504885,1.4095,2.6177
2013-06-14,2404.423,2420.356,2396.487,2416.771,9.593000332674976,5596453400.0,53686779328.0,0.3262,2804175555121.0,622143746885.0,17598132158045.0,4643962979793.669,9.887200355529783,1.4171,2.4008
2013-06-17,2422.762,2427.532,2394.385,2403.839,10.315115401189598,5039571100.0,51983757469.0,0.2937,2804175555121.0,622482092372.0,17514224483115.0,4622035376543.748,9.84000015258789,1.4105,2.0037
2013-06-18,2413.088,2424.202,2393.321,2418.745,10.033253178429886,4863037900.0,48792090467.0,0.2827,2804330516079.0,622376879797.0,17537348525580.0,4654912231416.17,9.852999687194824,1.4187,2.287
2013-06-19,2408.28,2408.28,2366.346,2400.765,9.748599269388547,5434626000.0,52979991053.0,0.3156,2833216486056.0,622859536831.0,17401145927456.0,4620189661202.192,9.77649974822998,1.4102,2.404
2013-06-20,2386.104,2386.104,2320.226,2321.466,9.451226637297644,5520102000.0,52171735063.0,0.3163,2836293826559.0,558620861256.0,16910790310901.0,4452118145723.171,9.50100040435791,1.3706,2.4725
2013-06-21,2283.151,2332.842,2269.565,2317.394,9.110877426451133,5870579800.0,53486132980.0,0.3364,2836293826559.0,558625136509.0,16740315650736.0,4446521056157.722,9.405200004577637,1.3645,2.2304
2013-06-24,2308.069,2308.069,2164.325,2171.21,8.514349228536206,8659725900.0,73731930536.0,0.4962,2838744872927.0,558625136643.0,15869881802514.998,4164679561687.471,8.916199684143066,1.2934,2.3445
2013-06-25,2146.053,2169.211,2023.171,2165.421,8.097298080062977,10755488200.0,87090393952.0,0.6159,2838744872927.0,559664592216.0,15860736900278.0,4150639282154.816,8.911100387573242,1.2928,2.358
2013-06-26,2170.326,2181.021,2131.86,2168.297,8.491226976220199,7925642600.0,67298430249.0,0.4539,2838929139827.0,559784030851.0,15765508803863.0,4156432649134.797,8.857600212097168,1.2938,2.8179
2013-06-27,2172.848,2200.213,2153.175,2160.735,8.345019499248297,7540675300.0,62927082416.0,0.4318,2838929139827.0,559784030851.0,15801885469126.0,4141542289077.268,8.878000259399414,1.2974,2.7492
2013-06-28,2149.03,2227.461,2139.372,2200.639,8.068593834562385,7945132700.0,64106048718.0,0.455,2838945563827.0005,559747068038.0,16099125034944.0,4217439578033.922,9.045000076293944,1.3273,3.053
2013-07-01,2187.092,2213.965,2166.353,2213.317,8.98633739149451,5772622700.0,51874735216.0,0.3322,2839002983790.0,554016903942.0,16458534404661.0,4250608483637.382,9.13290023803711,1.3588,3.0603
2013-07-02,2211.803,2226.113,2191.801,2221.984,9.64327474492168,6183885000.0,59632902046.0,0.3558,2839541976009.0,554553604447.0,16538387885953.0,4267143350948.501,9.177200317382812,1.3652,3.0467
2013-07-03,2211.044,2211.044,2169.137,2203.828,9.043189181448415,6583602200.0,59536760190.0,0.3787,2846239008694.0,555093639969.0,16424160266833.0,4200408209184.741,9.112700462341309,1.3567,3.0951
2013-07-04,2187.181,2245.908,2176.08,2221.979,9.257139606023022,7258114500.0,67189379202.99999,0.416,2846239008694.0,555776072544.0,16513385349278.0,4240149522131.351,9.16219997406006,1.3637,3.1069
2013-07-05,2227.35,2252.033,2225.047,2226.849,9.450456673397037,6182177500.0,58424400611.0,0.3544,2846239008694.0,555778545282.0,16568041239024.0,4250549250575.821,9.19260025024414,1.3687,3.1274
2013-07-08,2194.423,2205.214,2162.189,2163.619,8.997080881112877,5478249300.0,49288252039.0,0.314,2847529636514.0005,554990454350.0,16213212232505.0,4131854396874.84,8.995499610900879,1.3418,3.2312
2013-07-09,2160.699,2174.786,2149.787,2162.669,8.976189618014542,4149443300.0,37246189870.0,0.2377,2847853735772.0,555899913924.0,16259093825853.0,4129892198808.489,9.021200180053713,1.3455,3.2268
2013-07-10,2163.098,2224.135,2157.468,2224.065,8.89189739256793,6114978100.0,54373757823.0,0.35,2849862347383.0005,556454782174.0,16574182977366.0,4246326237198.929,9.194700241088867,1.3717,3.142
2013-07-11,2232.157,2351.223,2232.157,2326.688,8.850225596707968,12579319200.0,111329812773.0,0.72,2849862347383.0005,556457315912.0,17137064522947.0,4439834784254.028,9.503299713134766,1.4188,3.1785
2013-07-12,2319.023,2331.986,2274.073,2275.373,9.145407003517388,8973308200.0,82064555657.0,0.5136,2849862347383.0005,556457315912.0,16837456026673.0,4341922901734.0527,9.338000297546388,1.394,3.2258
2013-07-15,2289.762,2336.04,2274.673,2307.297,9.60382849707196,7475788400.0,71796189674.0,0.4279,2849862347383.0005,556457315912.0,16969701009279.0,4403820298001.539,9.410499572753906,1.4049,3.1605
2013-07-16,2300.83,2317.848,2281.942,2317.848,9.46078925112897,6562415700.0,62085631916.0,0.3272,2849862347383.0005,557570596660.0,17005004476563.0,4426747730094.489,9.43239974975586,1.408,3.1594
2013-07-17,2311.443,2326.925,2281.609,2282.836,9.345773394696597,6765524800.0,63229061677.0,0.3372,2850421129749.0,557592596660.0,16811635355982.0,4359120388707.14,9.323800086975098,1.3918,3.1845
2013-07-18,2272.947,2282.435,2241.93,2245.328,9.088787931260049,5714429200.0,51937235147.0,0.2848,2850421129749.0,557728081220.0,16596740764482.0,4288492017075.881,9.20460033416748,1.3743,3.2601
2013-07-19,2248.133,2257.916,2188.752,2190.478,9.382407042194854,7053528200.0,66179072656.0,0.3515,2850421129749.0,557802639257.0,16379669300054.0,4185763722482.91,9.084699630737305,1.3563,3.3073
2013-07-22,2170.089,2203.058,2159.813,2202.189,9.172248789798791,5328349500.0,48872947253.0,0.2655,2850421129749.0,557802639257.0,16432940159772.0,4210161081323.09,9.114999771118164,1.362,3.2775
2013-07-23,2211.587,2276.742,2206.756,2265.845,9.257542058398792,7480973100.0,69255423111.0,0.3728,2850421129749.0,557794822040.0,16752604338908.998,4330645713308.238,9.29290008544922,1.3885,3.2088
2013-07-24,2253.376,2265.578,2217.192,2249.151,9.955098319847336,6959230700.0,69279825849.0,0.3468,2852479702982.0,557697818617.0,16649186406009.0,4299001295006.781,9.23069953918457,1.3797,3.2636
2013-07-25,2255.223,2268.839,2227.853,2237.683,9.20699240141091,6577431600.0,60558362762.0,0.3275,2852479702982.0,558555284873.0,16576320477665.998,4280137718409.038,9.190299987792969,1.3747,3.3102
2013-07-26,2226.429,2238.42,2209.806,2224.008,9.324692695288528,4894109800.0,45636069902.0,0.2437,2852643315561.0,558705571216.0,16480631534672.0,4254298376895.6406,9.137700080871582,1.3668,3.3307
